seed,subset,group,direction,stage,epoch,delta,ci_lo,ci_hi,median_cs,median_noswitch,mean_delta,n
s42,balanced,never_embedded,eng-zho,stage3,1,0.1320754716981133,0.0530365566037735,0.2193691037735847,0.8030660377358491,0.6709905660377358,0.1153144654088049,150
s42,balanced,never_embedded,eng-zho,stage3,5,0.1485849056603774,0.061320754716981,0.2358785377358489,0.7865566037735849,0.6379716981132075,0.120314465408805,150
s42,balanced,never_embedded,eng-zho,stage3,10,0.1450471698113208,0.0707547169811321,0.2323408018867923,0.7712264150943396,0.6261792452830188,0.1205188679245283,150
s42,balanced,never_embedded,nld-eng,stage1,0,0.0,0.0,0.0,0.7463917525773196,0.7463917525773196,0.0,109
s42,balanced,never_embedded,nld-eng,stage1,1,0.0268041237113402,-0.0515463917525772,0.1237628865979378,0.8680412371134021,0.8412371134020619,0.0467038683438948,109
s42,balanced,never_embedded,nld-eng,stage1,5,0.0268041237113402,-0.0041237113402061,0.0865979381443299,0.9649484536082474,0.9381443298969072,0.06155301239005,109
s42,balanced,never_embedded,nld-eng,stage1,10,0.0309278350515463,-0.0061855670103092,0.0721649484536082,0.9711340206185568,0.9402061855670104,0.067719663293294,109
s42,balanced,never_embedded,nld-eng,stage2,1,0.0309278350515463,0.0082474226804124,0.0762886597938145,0.977319587628866,0.9463917525773196,0.0524732809987701,109
s42,balanced,never_embedded,nld-eng,stage2,5,0.0164948453608247,0.0,0.0412371134020619,0.9855670103092784,0.9690721649484536,0.041937009363473,109
s42,balanced,never_embedded,nld-eng,stage2,10,0.0185567010309278,0.0,0.0494845360824741,0.9855670103092784,0.9670103092783504,0.0399319020145656,109
s42,balanced,never_embedded,nld-eng,stage3,1,0.0206185567010308,0.002061855670103,0.0494845360824741,0.9835051546391752,0.9628865979381444,0.0380592074151139,109
s42,balanced,never_embedded,nld-eng,stage3,5,0.0144329896907217,0.002061855670103,0.0351030927835048,0.9896907216494846,0.9752577319587628,0.0293010498439422,109
s42,balanced,never_embedded,nld-eng,stage3,10,0.0144329896907217,0.002061855670103,0.0432989690721649,0.9896907216494846,0.9752577319587628,0.0266717109618842,109
s42,balanced,never_embedded,zho-eng,stage1,0,0.0,0.0,0.0,0.5808823529411764,0.5808823529411764,0.0,207
s42,balanced,never_embedded,zho-eng,stage1,1,0.1158088235294116,0.0147058823529411,0.1764705882352941,0.65625,0.5404411764705883,0.0633347541915319,207
s42,balanced,never_embedded,zho-eng,stage1,5,0.1488970588235294,0.0790441176470587,0.2279411764705882,0.7297794117647058,0.5808823529411764,0.1420769394714408,207
s42,balanced,never_embedded,zho-eng,stage1,10,0.1948529411764705,0.1084558823529412,0.2591911764705882,0.7647058823529411,0.5698529411764706,0.1557526996305768,207
s42,balanced,never_embedded,zho-eng,stage2,1,0.2058823529411765,0.1378676470588236,0.2812959558823527,0.8014705882352942,0.5955882352941176,0.1804756322818981,207
s42,balanced,never_embedded,zho-eng,stage2,5,0.2628676470588235,0.1727481617647058,0.3290900735294115,0.8382352941176471,0.5753676470588236,0.1966734157431089,207
s42,balanced,never_embedded,zho-eng,stage2,10,0.2389705882352941,0.1764246323529412,0.301470588235294,0.8345588235294118,0.5955882352941176,0.1948174197215116,207
s42,balanced,never_embedded,zho-eng,stage3,1,0.2261029411764705,0.1856617647058823,0.3290441176470587,0.8327205882352942,0.6066176470588236,0.2000923557828929,207
s42,balanced,never_embedded,zho-eng,stage3,5,0.2720588235294117,0.2058823529411765,0.3290441176470587,0.8474264705882353,0.5753676470588236,0.1896845694799658,207
s42,balanced,never_embedded,zho-eng,stage3,10,0.2628676470588235,0.1948529411764705,0.3308823529411764,0.8419117647058824,0.5790441176470589,0.1829798948564932,207
s43,all,seen_embedded,pooled,stage1,0,0.0,0.0,0.0,0.6154390934844193,0.6154390934844193,0.0,1102
s43,all,seen_embedded,pooled,stage1,1,0.10553346258328,0.0707105954945678,0.1370353688103869,0.7680438676887185,0.6625104051054385,0.0578723726522084,1102
s43,all,seen_embedded,pooled,stage1,5,0.0934630470798469,0.0653263600652769,0.1116219590549341,0.8852316870144283,0.7917686399345814,0.0722374144860104,1102
s43,all,seen_embedded,pooled,stage1,10,0.0865650241469189,0.067504490658972,0.1170446852607898,0.8987409822419534,0.8121759580950345,0.0850972585438837,1102
s43,all,seen_embedded,pooled,stage2,1,0.088183268590455,0.0700943400657978,0.1104507110095619,0.9136029411764706,0.8254196725860156,0.0811816566263042,1102
s43,all,seen_embedded,pooled,stage2,5,0.1003997504095552,0.0812269728938063,0.1250017341842397,0.9375885269121812,0.837188776502626,0.0984384444823849,1102
s43,all,seen_embedded,pooled,stage2,10,0.0986317465130381,0.0814498966662002,0.1173335138434385,0.9402061855670104,0.8415744390539721,0.1007945884973388,1102
s43,all,seen_embedded,pooled,stage3,1,0.0891327467434672,0.0739865821332184,0.1111878357523713,0.9319983127812032,0.8428655660377359,0.0940631471576111,1102
s43,all,seen_embedded,pooled,stage3,5,0.0985392801193317,0.0722303218359897,0.1193120455947033,0.9428054087205398,0.844266128601208,0.1066130739725054,1102
s43,all,seen_embedded,pooled,stage3,10,0.1012322926524823,0.0797009408217673,0.1222781044943767,0.9431787410431596,0.8419464483906771,0.1081189050013675,1102
s43,all,seen_embedded,eng-nld,stage1,0,0.0,0.0,0.0,0.754957507082153,0.754957507082153,0.0,359
s43,all,seen_embedded,eng-nld,stage1,1,0.0339943342776204,-0.0056657223796033,0.1104815864022663,0.8328611898016998,0.7988668555240793,0.0165947272483368,359
s43,all,seen_embedded,eng-nld,stage1,5,0.0283286118980169,0.0070821529745042,0.046742209631728,0.9589235127478754,0.9305949008498584,0.0352845092206079,359
s43,all,seen_embedded,eng-nld,stage1,10,0.0325779036827196,0.0070821529745042,0.046742209631728,0.9674220963172804,0.9348441926345608,0.0350083249820482,359
s43,all,seen_embedded,eng-nld,stage2,1,0.0169971671388101,0.0027974504249291,0.0311614730878186,0.970254957507082,0.953257790368272,0.0254760232626038,359
s43,all,seen_embedded,eng-nld,stage2,5,0.0127478753541077,0.0014164305949008,0.0396600566572238,0.9844192634560908,0.971671388101983,0.044043495072084,359
s43,all,seen_embedded,eng-nld,stage2,10,0.0169971671388101,0.0028328611898016,0.0326133144475919,0.9844192634560908,0.9674220963172804,0.0413329440450733,359
s43,all,seen_embedded,eng-nld,stage3,1,0.0084985835694051,-0.0014164305949009,0.0339943342776204,0.9830028328611898,0.9745042492917848,0.0318164242821181,359
s43,all,seen_embedded,eng-nld,stage3,5,0.0056657223796033,-0.0028328611898016,0.0254957507082153,0.9844192634560908,0.9787535410764872,0.0371467800863273,359
s43,all,seen_embedded,eng-nld,stage3,10,0.0070821529745043,-0.0014164305949008,0.0254957507082153,0.9872521246458924,0.980169971671388,0.0391195246474704,359
s43,all,seen_embedded,eng-zho,stage1,0,0.0,0.0,0.0,0.5283018867924528,0.5283018867924528,0.0,219
s43,all,seen_embedded,eng-zho,stage1,1,0.1367924528301887,0.0542452830188679,0.1933962264150942,0.6297169811320755,0.4929245283018868,0.0766024812613077,219
s43,all,seen_embedded,eng-zho,stage1,5,0.1415094339622642,0.0943396226415094,0.1981132075471697,0.75,0.6084905660377358,0.1088028775738777,219
s43,all,seen_embedded,eng-zho,stage1,10,0.1367924528301887,0.1037735849056604,0.2052476415094336,0.7712264150943396,0.6344339622641509,0.1206276384940122,219
s43,all,seen_embedded,eng-zho,stage2,1,0.1462264150943396,0.0895636792452829,0.2122641509433962,0.7971698113207547,0.6509433962264151,0.1149629533901956,219
s43,all,seen_embedded,eng-zho,stage2,5,0.195754716981132,0.125,0.2476415094339622,0.8018867924528301,0.6061320754716981,0.1323662445076248,219
s43,all,seen_embedded,eng-zho,stage2,10,0.1768867924528301,0.1202830188679244,0.2570754716981132,0.8136792452830188,0.6367924528301887,0.1478310502283104,219
s43,all,seen_embedded,eng-zho,stage3,1,0.1792452830188678,0.1273584905660377,0.2216981132075471,0.8136792452830188,0.6344339622641509,0.1416817437753078,219
s43,all,seen_embedded,eng-zho,stage3,5,0.2122641509433962,0.1438679245283018,0.2806603773584906,0.8419811320754718,0.6297169811320755,0.1644589471870422,219
s43,all,seen_embedded,eng-zho,stage3,10,0.1910377358490567,0.1485849056603773,0.275943396226415,0.8301886792452831,0.6391509433962264,0.1639850952011717,219
s43,all,seen_embedded,nld-eng,stage1,0,0.0,0.0,0.0,0.8061855670103093,0.8061855670103093,0.0,245
s43,all,seen_embedded,nld-eng,stage1,1,0.0536082474226804,0.0164948453608247,0.1051546391752576,0.9216494845360824,0.8680412371134021,0.0771218177992845,245
s43,all,seen_embedded,nld-eng,stage1,5,0.0041237113402061,-0.0041237113402062,0.022680412371134,0.9896907216494846,0.9855670103092784,0.0155102040816325,245
s43,all,seen_embedded,nld-eng,stage1,10,0.0082474226804123,-0.002061855670103,0.0309278350515463,0.9938144329896909,0.9855670103092784,0.0293120134651799,245
s43,all,seen_embedded,nld-eng,stage2,1,0.0041237113402061,-0.0021134020618556,0.0309278350515463,0.9917525773195875,0.9876288659793816,0.0283526193982748,245
s43,all,seen_embedded,nld-eng,stage2,5,0.0103092783505154,0.0,0.0309278350515463,0.9958762886597938,0.9855670103092784,0.0312392173364189,245
s43,all,seen_embedded,nld-eng,stage2,10,0.0082474226804123,0.0,0.0247422680412371,0.9958762886597938,0.9876288659793816,0.0289164738060172,245
s43,all,seen_embedded,nld-eng,stage3,1,0.0041237113402061,0.0,0.0206185567010309,0.9958762886597938,0.9917525773195875,0.0230170418682936,245
s43,all,seen_embedded,nld-eng,stage3,5,0.0041237113402061,0.0,0.0185567010309278,0.9958762886597938,0.9917525773195875,0.023774458236903,245
s43,all,seen_embedded,nld-eng,stage3,10,0.0,0.0,0.0164948453608247,0.9958762886597938,0.9958762886597938,0.0255670103092784,245
s43,all,seen_embedded,zho-eng,stage1,0,0.0,0.0,0.0,0.3988970588235294,0.3988970588235294,0.0,279
s43,all,seen_embedded,zho-eng,stage1,1,0.1323529411764705,0.0551470588235293,0.1911764705882352,0.6838235294117647,0.5514705882352942,0.0793801391524352,279
s43,all,seen_embedded,zho-eng,stage1,5,0.1580882352941176,0.1066176470588234,0.2334558823529412,0.7830882352941176,0.625,0.1408984292641788,279
s43,all,seen_embedded,zho-eng,stage1,10,0.1948529411764705,0.1323529411764706,0.2775735294117647,0.8198529411764706,0.625,0.1706462154754374,279
s43,all,seen_embedded,zho-eng,stage2,1,0.2132352941176469,0.1544117647058823,0.255514705882353,0.8547794117647058,0.6415441176470589,0.1727348197343453,279
s43,all,seen_embedded,zho-eng,stage2,5,0.2334558823529411,0.1783088235294118,0.2794117647058823,0.875,0.6415441176470589,0.2008090870756903,279
s43,all,seen_embedded,zho-eng,stage2,10,0.21875,0.1636029411764705,0.2867647058823529,0.8639705882352942,0.6452205882352942,0.2035038477756693,279
s43,all,seen_embedded,zho-eng,stage3,1,0.2095588235294117,0.1598805147058823,0.2720588235294118,0.8547794117647058,0.6452205882352942,0.1991685114906178,279
s43,all,seen_embedded,zho-eng,stage3,5,0.2205882352941176,0.1691176470588234,0.3014705882352941,0.875,0.6544117647058824,0.2233357052498419,279
s43,all,seen_embedded,zho-eng,stage3,10,0.2279411764705882,0.1580422794117646,0.3106617647058823,0.8731617647058824,0.6452205882352942,0.2255429053341768,279
s43,all,never_embedded,pooled,stage1,0,0.0,0.0,0.0,0.7017822408091811,0.7017822408091811,0.0,1102
s43,all,never_embedded,pooled,stage1,1,0.0413446717213797,0.0107906306852637,0.0656209952858793,0.8005514705882353,0.7592067988668555,0.0225245863123292,1102
s43,all,never_embedded,pooled,stage1,5,0.0521473622320808,0.0336365163097816,0.0715440596670314,0.900896627291678,0.848749265059597,0.0479573266753294,1102
s43,all,never_embedded,pooled,stage1,10,0.059558420687747,0.0374320959930217,0.0789341418725809,0.9150141643059492,0.855455743618202,0.0516020695350313,1102
s43,all,never_embedded,pooled,stage2,1,0.0581125138734739,0.0412670695621518,0.0819229112952418,0.9266786903440624,0.8685661764705883,0.0547820629182805,1102
s43,all,never_embedded,pooled,stage2,5,0.0669185344109315,0.0495260699140349,0.0836223763217136,0.9420955882352942,0.8751770538243626,0.0639018910374005,1102
s43,all,never_embedded,pooled,stage2,10,0.0672934719213464,0.0515659680646008,0.0817907332549103,0.9424705257457092,0.8751770538243626,0.0657988248919587,1102
s43,all,never_embedded,pooled,stage3,1,0.0629243924276576,0.0482649624085216,0.0790441176470587,0.9426413735597332,0.8797169811320755,0.0584517896407029,1102
s43,all,never_embedded,pooled,stage3,5,0.0623959489456159,0.047257369288323,0.0809891322880894,0.9503676470588236,0.8879716981132075,0.0659795613441804,1102
s43,all,never_embedded,pooled,stage3,10,0.06735434031435,0.052537988424804,0.0845073508206105,0.9522058823529412,0.8848515420385911,0.0669406632311734,1102
s43,all,never_embedded,eng-nld,stage1,0,0.0,0.0,0.0,0.8101983002832861,0.8101983002832861,0.0,359
s43,all,never_embedded,eng-nld,stage1,1,0.0141643059490085,-0.0155807365439093,0.0524079320113315,0.8895184135977338,0.8753541076487252,0.0069322243878573,359
s43,all,never_embedded,eng-nld,stage1,5,0.0127478753541075,0.0,0.0297450424929177,0.971671388101983,0.9589235127478754,0.0237163351140641,359
s43,all,never_embedded,eng-nld,stage1,10,0.0127478753541075,-0.0014164305949008,0.0269121813031162,0.9759206798866856,0.963172804532578,0.0290387999400285,359
s43,all,never_embedded,eng-nld,stage2,1,0.0127478753541077,0.0014164305949008,0.0240793201133143,0.9830028328611898,0.970254957507082,0.0252471848935111,359
s43,all,never_embedded,eng-nld,stage2,5,0.0070821529745042,0.0028328611898016,0.0226628895184135,0.9858356940509916,0.9787535410764872,0.0290190724944173,359
s43,all,never_embedded,eng-nld,stage2,10,0.0084985835694051,0.0014164305949008,0.0212464589235128,0.9872521246458924,0.9787535410764872,0.0297923883623852,359
s43,all,never_embedded,eng-nld,stage3,1,0.0084985835694051,0.0014164305949008,0.0212464589235127,0.990084985835694,0.9815864022662888,0.0266636154884121,359
s43,all,never_embedded,eng-nld,stage3,5,0.0084985835694051,0.0014164305949008,0.0155807365439093,0.9886685552407932,0.980169971671388,0.028880980375137,359
s43,all,never_embedded,eng-nld,stage3,10,0.0084985835694051,0.0014164305949008,0.0169971671388101,0.9886685552407932,0.980169971671388,0.0293781120045452,359
s43,all,never_embedded,eng-zho,stage1,0,0.0,0.0,0.0,0.5165094339622642,0.5165094339622642,0.0,219
s43,all,never_embedded,eng-zho,stage1,1,0.0235849056603772,-0.0495872641509434,0.09439858490566,0.6886792452830188,0.6650943396226415,0.0262557077625568,219
s43,all,never_embedded,eng-zho,stage1,5,0.089622641509434,0.0259433962264151,0.1556603773584906,0.7476415094339622,0.6580188679245282,0.0534160420435944,219
s43,all,never_embedded,eng-zho,stage1,10,0.0801886792452829,0.0235849056603774,0.1627358490566037,0.7594339622641509,0.679245283018868,0.052963728784354,219
s43,all,never_embedded,eng-zho,stage2,1,0.1061320754716981,0.0353773584905661,0.1650943396226416,0.7688679245283019,0.6627358490566038,0.0677931420694408,219
s43,all,never_embedded,eng-zho,stage2,5,0.0943396226415094,0.0377358490566037,0.1651533018867922,0.7570754716981132,0.6627358490566038,0.0747070733178254,219
s43,all,never_embedded,eng-zho,stage2,10,0.1084905660377357,0.0518867924528301,0.1910377358490567,0.75,0.6415094339622642,0.0749655380373912,219
s43,all,never_embedded,eng-zho,stage3,1,0.0990566037735849,0.0306603773584905,0.1627358490566037,0.7547169811320755,0.6556603773584906,0.0683208408718877,219
s43,all,never_embedded,eng-zho,stage3,5,0.1179245283018868,0.0424528301886792,0.1650943396226415,0.7806603773584906,0.6627358490566038,0.0806194537778927,219
s43,all,never_embedded,eng-zho,stage3,10,0.080188679245283,0.0283018867924527,0.169811320754717,0.7735849056603774,0.6933962264150944,0.0786378909278883,219
s43,all,never_embedded,nld-eng,stage1,0,0.0,0.0,0.0,0.8577319587628867,0.8577319587628867,0.0,245
s43,all,never_embedded,nld-eng,stage1,1,0.0123711340206186,-0.0103092783505154,0.0350515463917525,0.9628865979381444,0.9505154639175256,0.0219566589522407,245
s43,all,never_embedded,nld-eng,stage1,5,0.002061855670103,-0.0082474226804124,0.0041237113402062,0.9917525773195875,0.9896907216494846,0.0157290132547863,245
s43,all,never_embedded,nld-eng,stage1,10,0.002061855670103,-0.0041237113402061,0.0082474226804123,0.9938144329896909,0.9917525773195875,0.0253734483484115,245
s43,all,never_embedded,nld-eng,stage2,1,0.0,-0.002061855670103,0.0103092783505155,0.9938144329896909,0.9938144329896909,0.0222007153376814,245
s43,all,never_embedded,nld-eng,stage2,5,0.002061855670103,0.0,0.0061855670103092,0.9958762886597938,0.9938144329896909,0.0271744161582156,245
s43,all,never_embedded,nld-eng,stage2,10,0.002061855670103,0.0,0.0061855670103092,0.9958762886597938,0.9938144329896909,0.0249863244266778,245
s43,all,never_embedded,nld-eng,stage3,1,0.002061855670103,0.0,0.0061855670103092,0.9958762886597938,0.9938144329896909,0.0160067325899432,245
s43,all,never_embedded,nld-eng,stage3,5,0.0,-0.002061855670103,0.0041237113402061,0.9958762886597938,0.9958762886597938,0.0133473595623816,245
s43,all,never_embedded,nld-eng,stage3,10,0.002061855670103,0.0,0.0041752577319585,0.9958762886597938,0.9938144329896909,0.0157795076793603,245
s43,all,never_embedded,zho-eng,stage1,0,0.0,0.0,0.0,0.6323529411764706,0.6323529411764706,0.0,279
s43,all,never_embedded,zho-eng,stage1,1,0.0643382352941175,-0.0110294117647058,0.130514705882353,0.6783088235294117,0.6139705882352942,0.0401578642209572,279
s43,all,never_embedded,zho-eng,stage1,5,0.1893382352941177,0.0974264705882352,0.2426470588235294,0.7977941176470589,0.6084558823529411,0.1031651908075059,279
s43,all,never_embedded,zho-eng,stage1,10,0.15625,0.0863970588235294,0.2022058823529412,0.7996323529411764,0.6433823529411764,0.1025985663082436,279
s43,all,never_embedded,zho-eng,stage2,1,0.1709558823529411,0.1047334558823529,0.2316176470588234,0.8125,0.6415441176470589,0.1111835863377608,279
s43,all,never_embedded,zho-eng,stage2,5,0.1801470588235293,0.1268382352941176,0.2261029411764705,0.8455882352941176,0.6654411764705883,0.1325571895424836,279
s43,all,never_embedded,zho-eng,stage2,10,0.1875,0.1231617647058823,0.2316636029411762,0.8566176470588236,0.6691176470588236,0.1407732447817837,279
s43,all,never_embedded,zho-eng,stage3,1,0.1507352941176469,0.1121323529411764,0.2334558823529412,0.8547794117647058,0.7040441176470589,0.1288807189542483,279
s43,all,never_embedded,zho-eng,stage3,5,0.1654411764705882,0.1158088235294116,0.2352941176470588,0.8768382352941176,0.7113970588235294,0.1484424414927262,279
