model,group,seed,layer,pair,retrieval_p1,retrieval_p1_nn,cos_gap,cka,centroid_dist,median_pct_rank,mean_pct_rank,mrr,retrieval_p5,median_rank
curriculum-s44,switched,44,3,eng-nld,0.8034102306920763,0.6058174523570712,0.0794482231140136,0.6678735613822937,0.3235358893871307,1.0,0.9964381095092506,0.8567636424289411,0.9192577733199598,1.0
curriculum-s44,switched,44,3,eng-zho,0.4373119358074222,0.2632898696088265,0.0595541596412658,0.5853984355926514,0.3957524299621582,0.998995983935743,0.985340056313519,0.5422158342606798,0.6619859578736209,2.0
curriculum-s44,switched,44,3,nld-zho,0.3319959879638917,0.1945837512537612,0.0543885827064514,0.5718638300895691,0.4016577303409576,0.9969879518072288,0.9773794274389432,0.4451499182480333,0.5712136409227683,4.0
curriculum-s44,switched,44,4,eng-nld,0.8590772316950852,0.7337011033099298,0.0974845886230468,0.6616323590278625,0.3270148932933807,1.0,0.9980599428808512,0.9010047295635456,0.9523570712136408,1.0
curriculum-s44,switched,44,4,eng-zho,0.5120361083249749,0.350050150451354,0.0734637379646301,0.5830010175704956,0.404809832572937,1.0,0.9912674771301856,0.6183981570959726,0.7397191574724172,1.0
curriculum-s44,switched,44,4,nld-zho,0.4092276830491475,0.2698094282848545,0.0682711601257324,0.5641748309135437,0.405741423368454,0.998995983935743,0.98560490709075,0.5253497076559299,0.6579739217652959,2.0
curriculum-s44,switched,44,5,eng-nld,0.899197592778335,0.7863590772316951,0.1006461381912231,0.6722322702407837,0.3275909125804901,1.0,0.9989239807776744,0.9301805078208122,0.9679037111334002,1.0
curriculum-s44,switched,44,5,eng-zho,0.570210631895687,0.4012036108324975,0.0735903978347778,0.5942491888999939,0.4014895558357239,1.0,0.9939401537947176,0.6749121202470416,0.8039117352056169,1.0
curriculum-s44,switched,44,5,nld-zho,0.4623871614844533,0.312938816449348,0.0683144330978393,0.5776447057723999,0.4043411016464233,0.998995983935743,0.9894799861431685,0.5823142110208974,0.7226680040120361,2.0
curriculum-s44,switched,44,6,eng-nld,0.9157472417251756,0.7883650952858576,0.1086258888244628,0.6864264607429504,0.3618458211421966,1.0,0.9992029300753666,0.9419792870505338,0.9724172517552658,1.0
curriculum-s44,switched,44,6,eng-zho,0.629889669007021,0.4699097291875627,0.0791648626327514,0.6138650178909302,0.4182296395301819,1.0,0.9964753698847548,0.7306994009800901,0.8515546639919759,1.0
curriculum-s44,switched,44,6,nld-zho,0.5466399197592778,0.3811434302908726,0.0750100016593933,0.5936440825462341,0.4184949398040771,1.0,0.992825867159712,0.6562772216984741,0.7898696088264794,1.0
curriculum-s44,switched,44,7,eng-nld,0.9082246740220662,0.7978936810431294,0.1357684731483459,0.6850950717926025,0.4122563898563385,1.0,0.999402323436172,0.9385274536165268,0.9744232698094284,1.0
curriculum-s44,switched,44,7,eng-zho,0.6664994984954864,0.5050150451354062,0.1034169197082519,0.625328540802002,0.4789378941059112,1.0,0.9972749574023274,0.7556752029600193,0.8681043129388164,1.0
curriculum-s44,switched,44,7,nld-zho,0.567703109327984,0.4212637913741223,0.0937863588333129,0.6005602478981018,0.4749069213867187,1.0,0.993442173911292,0.6763052206571236,0.8079237713139418,1.0
curriculum-s44,switched,44,8,eng-nld,0.9007021063189569,0.7753259779338013,0.1736307740211486,0.6941925287246704,0.4691324830055237,1.0,0.9994541858507248,0.9332880936520048,0.9749247743229688,1.0
curriculum-s44,switched,44,8,eng-zho,0.6509528585757272,0.4864593781344032,0.1271080374717712,0.630915105342865,0.5611473917961121,1.0,0.997314735370771,0.7478760924842097,0.8671013039117352,1.0
curriculum-s44,switched,44,8,nld-zho,0.5672016048144433,0.4162487462387161,0.1206865310668945,0.6020771861076355,0.548805832862854,1.0,0.9937372358037968,0.6747956347304948,0.8109327983951855,1.0
curriculum-s44,switched,44,9,eng-nld,0.8916750250752257,0.7597793380140421,0.2092364132404327,0.691531240940094,0.5413241982460022,1.0,0.999383189729832,0.9274007892740668,0.970912738214644,1.0
curriculum-s44,switched,44,9,eng-zho,0.6399197592778335,0.4558676028084253,0.1527660489082336,0.6344422101974487,0.6607927083969116,1.0,0.996871135494838,0.7380199083146868,0.8615847542627884,1.0
curriculum-s44,switched,44,9,nld-zho,0.5576730190571715,0.3866599799398195,0.1428508162498474,0.6007904410362244,0.6552518606185913,1.0,0.9935690605954408,0.6652417191007657,0.79839518555667,1.0
curriculum-s44,switched,44,10,eng-nld,0.8445336008024071,0.6349047141424273,0.216208279132843,0.6904840469360352,0.6601255536079407,1.0,0.9991762435902084,0.8980362273979626,0.9623871614844534,1.0
curriculum-s44,switched,44,10,eng-zho,0.5672016048144434,0.3470411233701103,0.1590667366981506,0.6300114393234253,0.8138530850410461,1.0,0.9952185874893756,0.6775520494457031,0.8144433299899699,1.0
curriculum-s44,switched,44,10,nld-zho,0.4779338014042126,0.2888665997993982,0.149912416934967,0.6050297021865845,0.8126482963562012,0.998995983935743,0.9916929503369546,0.6007317841932726,0.7437311935807422,2.0
curriculum-s44,switched,44,11,eng-nld,0.7908726178535608,0.5240722166499499,0.2133358120918274,0.6820406317710876,0.7402772307395935,1.0,0.998669200372201,0.8609584163559069,0.946840521564694,1.0
curriculum-s44,switched,44,11,eng-zho,0.4714142427281845,0.220160481444333,0.155382752418518,0.6205453872680664,0.9885926246643066,0.998995983935743,0.992027286679315,0.593769791194842,0.7437311935807422,2.0
curriculum-s44,switched,44,11,nld-zho,0.39518555667001,0.1960882647943831,0.1474387347698211,0.592731773853302,0.9953999519348145,0.998995983935743,0.9886537121404374,0.5277564935549459,0.6855566700100301,2.0
curriculum-s44,switched,44,12,eng-nld,0.691073219658977,0.3746238716148445,0.171592891216278,0.6725167036056519,0.7693479061126709,1.0,0.9976299380067916,0.7926505677118126,0.9192577733199598,1.0
curriculum-s44,switched,44,12,eng-zho,0.3014042126379137,0.1183550651955867,0.126491904258728,0.594883918762207,1.109526753425598,0.9969879518072288,0.9777525347125716,0.4326955450512316,0.574222668004012,4.0
curriculum-s44,switched,44,12,nld-zho,0.2688064192577733,0.1033099297893681,0.1223092228174209,0.572908341884613,1.1263294219970703,0.9959839357429718,0.9756956612810318,0.3950206298391499,0.5310932798395186,5.0
curriculum-s45,switched,45,0,eng-nld,0.4618856569709128,0.2487462387161484,0.0844766497611999,0.6323655247688293,0.568598210811615,0.998995983935743,0.9639198720659972,0.5406171875633959,0.6263791374122367,2.0
curriculum-s45,switched,45,0,eng-zho,0.0566700100300902,0.0270812437311935,0.0452877879142761,0.4973422586917877,0.9632513523101808,0.9196787148594378,0.8444419604194109,0.1030755421911328,0.1334002006018054,81.0
curriculum-s45,switched,45,0,nld-zho,0.0601805416248746,0.0280842527582748,0.0414203107357025,0.4832137823104858,0.970544159412384,0.9011044176706828,0.8257070408011182,0.0997248347716972,0.1198595787362086,99.5
curriculum-s45,switched,45,1,eng-nld,0.8134403209628887,0.6238716148445336,0.1102030873298645,0.6217867136001587,0.3934859931468963,1.0,0.9971531059040576,0.8629860638696929,0.9232698094282848,1.0
curriculum-s45,switched,45,1,eng-zho,0.3665997993981945,0.2111334002006017,0.0741791725158691,0.5357221364974976,0.4988230466842651,0.997991967871486,0.9796054831160148,0.4773035872277139,0.6028084252758275,3.0
curriculum-s45,switched,45,1,nld-zho,0.2893681043129388,0.1629889669007021,0.0702478885650634,0.5218754410743713,0.5002237558364868,0.9959839357429718,0.9710738641627696,0.4053377462020158,0.5351053159478435,5.0
curriculum-s45,switched,45,2,eng-nld,0.7828485456369108,0.5606820461384152,0.0649396777153015,0.6902082562446594,0.3056970238685608,1.0,0.9965191760019012,0.8395001926730032,0.9107321965897692,1.0
